Question,Answer
컴퓨팅 시스템에서 신탁 전송 프로세스의 일반적인 개념은 무엇입니까?\n1. 신탁자는 명성에 따라 추천자의 영향 수준을 결정합니다.\n2. Trustor는 연락처를 쿼리하여 추천 대상을 찾습니다.\n3. 권고안은 피험자 측에 대한 신뢰를 추천자로부터 신탁자에게 전달하게합니다.\n4. 신뢰성은 시스템의 주제의 명성 수에 근거합니다.,"답변: 3, 권고안은 피험자 측에 대한 신뢰를 추천자로부터 신탁자에게 전달하게합니다."
"탈 중앙화 환경에서, 단일 실제 엔티티의 여러 디지털 가명을 사용하여 어떤 유형의 공격이 가능한가?\n1. 사회 공학 공격\n2. 서비스 거부 (DOS) 공격\n3. 시빌 공격\n4. 평판 조작","답변: 3, 시빌 공격"
컴퓨팅 시스템에서 신뢰 전송에서 위험 모듈의 목적은 무엇입니까?\n1. 특정 조치에 대해 주제가 요구하는 총 신뢰도를 계산합니다.\n2. 신뢰 증거 출처에 대한 무단 액세스를 방지하기 위해\n3. 신탁자와 주제 사이의 신뢰의 이전을 협상하기 위해\n4. 시스템에서 사용자 행동과 상호 작용을 추적하려면,"답변: 1, 특정 조치에 대해 주제가 요구하는 총 신뢰도를 계산합니다."
신뢰에 가명을 사용하면 컴퓨팅 시스템에서 잠재적 취약성을 전달하는 이유는 무엇입니까?\n1. 시스템의 전반적인 신뢰성을 증가시킵니다\n2. 시스템의 개인 정보 및 보안을 향상시킵니다.\n3. 신탁과 주제 사이의 상호 작용을 제한합니다.\n4. 공격자는 여러 거짓 정체성을 만들어 신뢰 가치를 조작 할 수 있습니다.,"답변: 4, 공격자는 여러 거짓 정체성을 만들어 신뢰 가치를 조작 할 수 있습니다."
다음 중 비 사업 관련 인터넷 사용의 잠재적 부정적인 영향이 아닌 것은 무엇입니까?\n1. 네트워크 혼잡 증가\n2. 법적 책임\n3. 고객 만족도 향상\n4. 생산성 상실,"답변: 3, 고객 만족도 향상"
다음 중 컨텐츠 필터링의 목적을 가장 잘 설명하는 것은 무엇입니까?\n1. 법적 및 정치적 주제를 논의하는 웹 사이트 액세스를 제한하려면\n2. 직원 생산성을 극대화하고 모든 소셜 네트워킹 사이트에 대한 액세스를 방지합니다.\n3. 인터넷의 모든 유형의 컨텐츠에 대한 무제한 액세스를 제공하려면\n4. 불법 콘텐츠에 대한 액세스를 제한하고 회사 및 고객 민감한 데이터를 보호합니다.,"답변: 4, 불법 콘텐츠에 대한 액세스를 제한하고 회사 및 고객 민감한 데이터를 보호합니다."
특정 상황에서 회사가 직원의 커뮤니케이션을 모니터링 할 수있는 연방법은 무엇입니까?\n1. CIPA\n2. 삭스\n3. HIPAA\n4. ECPA,"답변: 4, ECPA"
CIPA (Children 's Internet Protection Act)는 인터넷 액세스를위한 전자 평가 자금을 받기 위해 학교와 도서관에 어떤 요구 사항을 부과합니까?\n1. 모두 제공된 답변.\n2. 인터넷에서 미성년자의 부적절한 콘텐츠로의 액세스 제한\n3. 인터넷 안전 정책 채택 및 시행\n4. 미성년자의 온라인 활동 모니터링 및 제어,"답변: 1, 모두 제공된 답변."
어떤 기술이 여러 보안 기술을 결합하여 위협을 최소화하고 취약점으로부터 네트워크를 보호합니까?\n1. 서핑 제어\n2. 블루 코트\n3. Fortinet\n4. 웹센스,"답변: 3, Fortinet"
키워드 목록을 사용하여 무단 웹 사이트 및 URL을 차단하는 방법은 무엇입니까?\n1. URL 면제 목록\n2. 베이지안 필터\n3. 금지 된 단어 목록\n4. 카테고리 블록,"답변: 3, 금지 된 단어 목록"
ECPA (Electronic Communications Privacy Act)에 따라 회사가 직원 커뮤니케이션을 모니터링 할 수있는 것은 무엇입니까?\n1. 모두 제공된 답변.\n2. 회사 보호\n3. 모든 당사자의 동의\n4. 합법적 인 비즈니스 이유,"답변: 1, 모두 제공된 답변."
미국 대 미국 대법원 판결은 라이브러리에서 인터넷 필터링 소프트웨어 사용에 대해 무엇을 확인 했습니까?\n1. 도서관이 컨텐츠 기반 판단을 제한하는 것을 제한합니다\n2. 그것은 위헌이며 자유 언론에 대한 침해입니다.\n3. 도서관 후원자의 첫 번째 수정 권리를 위반합니다\n4. 도서관 후원자의 첫 번째 수정 권리를 위반하지 않습니다.,"답변: 4, 도서관 후원자의 첫 번째 수정 권리를 위반하지 않습니다."
고급 보안 구성 요소와 동적 위협 예방을 제공하기 위해 하드웨어 및 소프트웨어 플랫폼이 포함 된 기술은 무엇입니까?\n1. 서핑 제어\n2. Fortinet\n3. 웹센스\n4. 블루 코트,"답변: 2, Fortinet"
어린이 인터넷 보호법 (CIPA)의 주요 목적은 무엇입니까?\n1. 성인을위한 모든 유형의 인터넷 콘텐츠에 대한 무제한 액세스를 제공하려면\n2. 미성년자를위한 모든 유형의 인터넷 콘텐츠에 무제한 액세스를 가능하게하려면\n3. 미성년자의 온라인 활동을 모니터링하고보고하려면\n4. 불법 콘텐츠에 대한 접근을 제한하고 유해한 인터넷 자료로부터 미성년자를 보호합니다.,"답변: 4, 불법 콘텐츠에 대한 접근을 제한하고 유해한 인터넷 자료로부터 미성년자를 보호합니다."
데이터 손실 보호 (DLP) 기술의 주요 목표는 무엇입니까?\n1. 직원 생산성과 인터넷 사용을 모니터링합니다.\n2. 데이터 유출 및 민감한 정보에 대한 무단 액세스를 방지합니다.\n3. 내부 네트워크 리소스에 대한 액세스를 제한합니다.\n4. 인터넷 및 외부 장치에 대한 액세스를 제한합니다.,"답변: 2, 데이터 유출 및 민감한 정보에 대한 무단 액세스를 방지합니다."
DLP (Data Loss Protection) 솔루션의 채택을 주도하는 IT 전문가가 직면 한 주요 과제는 무엇입니까?\n1. 회사 장치 및 자원의 수를 늘리기.\n2. 내부 네트워크 성능 및 속도 최적화.\n3. 데이터 보안 및 데이터 개인 정보 보호 규정 준수 확인.\n4. 사용자 생산성 및 인터넷 연결 유지.,"답변: 3, 데이터 보안 및 데이터 개인 정보 보호 규정 준수 확인."
"E. I. Du Pont de Nemours and Company의 경우에 언급 된 바와 같이, 영업 비밀을 훔치기위한 최대 잠재적 형무소 선고는 무엇입니까?\n1.15 년\n2. 5 년\n3. 10 년\n4.20 년","답변: 3, 10 년"
Gary Min이 E. I. Du Pont de Nemours와 회사의 전자 데이터 라이브러리 (EDL)에서 액세스 한 기술의 공정 시장 가치는 무엇입니까?\n1. 1 억 달러 이상\n2. 4 억 달러 이상\n3. 2 억 달러 이상\n4. 3 억 달러 이상,"답변: 2, 4 억 달러 이상"
E. I. Du Pont de Nemours와 회사의 두 제품을 가진 기능적 경쟁자 인 중합체 화합물 인 Peek를 제조하는 회사는 무엇입니까?\n1. Victrex plc\n2. 언약 눈\n3. Blazent Incorporated\n4. Promise Promise Keepers,"답변: 1, Victrex plc"
"악의적 인 소프트웨어를 식별, 중화 또는 제거하려는 보안 조치는 무엇입니까?\n1. 바이러스 백신 보호\n2. 프록시 서버\n3. 침입 탐지 시스템\n4. 감사 시스템","답변: 1, 바이러스 백신 보호"
조직의 네트워크에 들어가거나 떠나는 모든 데이터 패킷을 기록한 기술은 무엇입니까?\n1. 컴퓨터 법의학 시스템\n2. 웹 필터링\n3. 감사 시스템\n4. Antispam 기술,"답변: 3, 감사 시스템"
DLP (데이터 손실 보호) 애플리케이션의 주요 목표는 무엇입니까?\n1. 조직에 해를 끼칠 수있는 조직을 떠나는 모든 것을 식별합니다.\n2. 조직의 현재 프로세스에 대한 철저한 위험 분석을 수행합니다.\n3. 정상적이고 효율적인 비즈니스 프로세스가 이루어지면서 '나쁜 녀석'을 허용합니다.\n4. 직원이 일하는 동안 일자리 사냥이나 게시 이력서를 방지합니다.,"답변: 1, 조직에 해를 끼칠 수있는 조직을 떠나는 모든 것을 식별합니다."
학생 교육 기록의 프라이버시를 보호하기 위해 어떤 법안이 설계 되었습니까?\n1. PCI DSS\n2. GLBA\n3. HIPAA\n4. Ferpa,"답변: 4, Ferpa"
"어떤 상황에서 학교는 동의없이 교육 기록을 공개 할 수 있습니까?\n1. 청소년 사법 시스템 내의 모든 주 및 지방 당국에.\n2. 사법 명령 또는 합법적으로 발행 된 소환장을 준수합니다.\n3. 정당한 교육 관심사를 가진 학교 공무원에게만.\n4. 치료, 지불 또는 의료 작전을 용이하게합니다.","답변: 2, 사법 명령 또는 합법적으로 발행 된 소환장을 준수합니다."
GLBA에 따른 보호 규칙에 의해 어떤 요구 사항이 시행됩니까?\n1. 개인이 개인 정보 위반에 대해 불만을 제기 할 수있는 플랫폼을 제공합니다.\n2. 카드 소지자 데이터에 대한 물리적 액세스를 제한합니다.\n3. 안전한 시스템 및 응용 프로그램을 개발하고 유지 관리합니다.\n4. 카드 소지자 데이터를 보호하기 위해 방화벽 구성을 작동하고 유지 관리합니다.,"답변: 3, 안전한 시스템 및 응용 프로그램을 개발하고 유지 관리합니다."
"PCI DSS를 준수하지 않는 대규모 상인에게는 어떤 처벌이 가능한가?\n1. 비공개 개인 정보를 보호하기위한 맞춤형 데이터 보안 계획.\n2. 비준수의 경우 한 달에 $ 25,000의 벌금.\n3. PCI DSS 자격을 갖춘 보안 평가자의 감사.\n4. 80,000 미만의 거래를 처리하는 소규모 회사를위한 자체 평가 설문지.","답변: 2, 비준수의 경우 한 달에 $ 25,000의 벌금."
직원에게 안전하고 생산적인 인스턴트 메시지 기능을 제공하는 기술은 무엇입니까?\n1. IM- 및 채팅 모니터링 서비스\n2. 바이러스 백신 보호\n3. 침입 방지 시스템\n4. 프록시 서버,"답변: 1, IM- 및 채팅 모니터링 서비스"
SOX 섹션 404에서 내부 통제를 평가하는 주요 목적은 무엇입니까?\n1. 회사의 규모와 복잡성에 따라 평가를 확장합니다.\n2. 회사의 비 공개 개인 정보 보호를 설명하는 서면 정보 보안 계획을 개발합니다.\n3. 기간이 엔드 재무보고 프로세스에 대한 제어를 평가합니다.\n4. 컴퓨터 침입과 관련된 손실에 대한 잠재적 노출을 추정합니다.,"답변: 3, 기간이 엔드 재무보고 프로세스에 대한 제어를 평가합니다."
어떤 Windows Vista 기능이 사용자가 저장된 사용자 이름과 다른 컴퓨터의 복원을위한 비밀번호를 백업 할 수 있습니까?\n1. 자격 증명 보안 서비스 제공 업체\n2. 터미널 서비스 로그온의 단일 사인온\n3. Kerberos 향상\n4. 백업 및 복원 마법사,"답변: 4, 백업 및 복원 마법사"
터미널 서비스에서 자격 증명 대표단에 CredSSP를 사용하는 장점은 무엇입니까?\n1. CredSSP는 위임이 발생하는지 여부와 어떤 자격 증명을 사용해야하는지를 제어하여 자격 증명 대표단을 허용합니다.\n2. CredSSP는 Kerberos Delegation과 같은 자격 증명에 대해 사용자에게 프롬프트하지만 위임 프로세스를 제어하지는 않습니다.\n3. CredSSP는 터미널 서비스에서 자격 증명 대표단을 지원하지 않습니다.\n4. CredSSP는 사용자 제어없이 자격 증명을 위임하고 클라이언트가 아닌 서버의 자격 증명에 대한 프롬프트를 위임합니다.,"답변: 1, CredSSP는 위임이 발생하는지 여부와 어떤 자격 증명을 사용해야하는지를 제어하여 자격 증명 대표단을 허용합니다."
터미널 서비스를 위해 Windows Vista의 TLS/SSL에 어떤 암호화 개선 사항이 추가됩니까?\n1. SHA-256 및 SHA-512 해시 알고리즘 지원.\n2. AES 및 ECC 암호 스위트에 대한 지원.\n3. DES 및 RC4 암호 스위트에 대한 지원.\n4. RSA 및 DSA 디지털 서명에 대한 지원 향상.,"답변: 2, AES 및 ECC 암호 스위트에 대한 지원."
네트워크 관리자는 클라이언트와 서버 간의 인증을 위해 NTLM 전용 정책을 사용하면서 어떻게 보안 향상을 보장 할 수 있습니까?\n1. NTLM 전용 서버 인증 정책 설정으로 신선한 자격 증명을 허용합니다.\n2. NTLM 트래픽에 대한 추가 방화벽 규칙 배포.\n3. NTLM 인증 사용 비활성화 및 Kerberos 프로토콜로 전환.\n4. 네트워크의 모든 시스템에 대한 NTLM 인증 사용을 시행합니다.,"답변: 1, NTLM 전용 서버 인증 정책 설정으로 신선한 자격 증명을 허용합니다."
국토 안보부가 만든 준비된 비즈니스 프로그램의 목적은 무엇입니까?\n1. 대규모 재해 대응 작전에 대한 준비 평가를 수행합니다.\n2. 대기업을위한 중앙 집중식 사이버 보안 관리 도구를 개발합니다.\n3. 비즈니스 연속성을 보장하기 위해 중소 규모 비즈니스에 보안 관리 도구를 제공합니다.\n4. 응급 상황에서 첫 번째 응답자를위한 교육을 제공합니다.,"답변: 3, 비즈니스 연속성을 보장하기 위해 중소 규모 비즈니스에 보안 관리 도구를 제공합니다."
재난이나 테러 공격의 경우 보안 관리 및 탄력성을 개발하는 데 미국 정부의 주요 초점은 무엇입니까?\n1. 지속적인 실시간 보안 관리 정보를 제공합니다.\n2. 재난 중에 질서를 유지하고 지역 및 주 세력을 지원합니다.\n3. 보안 위험 관리 및 규정 준수 모니터링을위한 소프트웨어를 개발합니다.\n4. 후속 공격 예방을 보장합니다.,"답변: 2, 재난 중에 질서를 유지하고 지역 및 주 세력을 지원합니다."
보안 관리 및 탄력성의 맥락에서 인프라 유연성을 만드는 주요 목표는 무엇입니까?\n1. 공급 중단에서 회복하고 수요 변동에 적응합니다.\n2. 유연한 서비스 제공 업체에 대한 주요 기능을 아웃소싱합니다.\n3. 비즈니스 운영에서 중복 비용을 줄이기 위해.\n4. 다음 공격을 방지하는 데만 집중합니다.,"답변: 1, 공급 중단에서 회복하고 수요 변동에 적응합니다."
미국 정부가 개발 한 보안 관리 및 탄력성 프로그램의 주요 초점은 무엇입니까?\n1. 재난 상황에서 LEDT의 움직임을 제어합니다.\n2. 비즈니스를위한 실시간 위협 인텔리전스를 생성합니다.\n3. 위기 동안 시민들에게 잠재적 위험에 대해 알리기 위해.\n4. 지속적인 실시간 보안 관리 정보를 제공합니다.,"답변: 4, 지속적인 실시간 보안 관리 정보를 제공합니다."
"보안 관리 및 탄력성의 맥락에서, 특수 법 집행 배포 팀 (LEDT)을 사용하는 조직의 이점은 무엇입니까?\n1. 재난 중에 질서를 유지하고 지역 및 주 세력을 지원합니다.\n2. 비즈니스 연속성을위한 도구와 리소스를 제공합니다.\n3. 대중에게 위험에 대한 적시에 정확한 경고를 보장합니다.\n4. 지속적인 실시간 보안 관리 정보를 사용할 수 있도록합니다.","답변: 1, 재난 중에 질서를 유지하고 지역 및 주 세력을 지원합니다."
컴퓨터 정책 가이드의 목적은 무엇입니까?\n1. 컴퓨터 네트워크 보안을위한 프레임 워크를 개발합니다.\n2. 정보 보안 및 사용을위한 샘플 정책을 제공합니다.\n3. 보안 위험 관리 및 규정 준수 소프트웨어를 제공합니다.\n4. 중앙 집중식 사이버 보안 관리 도구를 제공합니다.,"답변: 2, 정보 보안 및 사용을위한 샘플 정책을 제공합니다."
보안 관리의 맥락에서 Dynamicpolicy Application의 주요 초점은 무엇입니까?\n1. 회사의 정책 관리 프로세스를 자동화합니다.\n2. 보안 관리를위한 중앙 명령 및 제어를 제공합니다.\n3. 지속적인 실시간 보안 관리 정보를 사용할 수 있도록합니다.\n4. 중앙 집중식 보안 정책의 개발을 돕기 위해.,"답변: 1, 회사의 정책 관리 프로세스를 자동화합니다."
"자동 식별 및 이동성 협회 (AIM)의 목적은 무엇입니까?\n1. 직원 행동을 수정하여 기업 IT 보안을 개선하기위한 SCORM 호환 온라인 컴퓨터 보안 인식 과정 제공\n2. 제조업체, 컨설턴트, 시스템 통합 자 및 바코드, RFID 및 생체 인식과 같은 기술에 관련된 사용자 대표\n3. 연방 정부 고객에게 다양한 전문 물리 및 정보 기술 보안 서비스 제공\n4. 엔드 포인트 비 제한, 구성 관리 및 화이트리스트 기반 소프트웨어 보안 솔루션 개발 및 마케팅 및 마케팅","답변: 2, 제조업체, 컨설턴트, 시스템 통합 자 및 바코드, RFID 및 생체 인식과 같은 기술에 관련된 사용자 대표"
"국제 컴퓨터 보안 감사 및 제어 심포지엄 (ICSA)의 주요 초점은 무엇입니까?\n1. PC 사용을 식별하고 제한하고, 허용 가능한 사용 정책을 시행하고, 수업을 가르치고, 학생들이 중요한 시스템 파일을 변경하는 것을 방지합니다.\n2. 전문 컴퓨터 시스템, 보안 및 법의학 하드웨어 개발 및 마케팅 및 소프트웨어 개발\n3. 연방 정부 고객을위한 전문적인 물리 및 정보 기술 보안 서비스 제공\n4. 정보 시스템 감사, IT 성능 감사 및 IT 감사 지원에 중점을 둡니다.","답변: 4, 정보 시스템 감사, IT 성능 감사 및 IT 감사 지원에 중점을 둡니다."
컴퓨터 보안의 맥락에서 이니셜은 먼저 무엇을 의미합니까?\n1. 페더레이션 신원 및 신뢰 관리\n2. 사고 대응 및 보안 팀의 포럼\n3. 연방 정보 시스템은 감사 매뉴얼을 제어합니다\n4. 연합 침입 저항 보안 기술,"답변: 2, 사고 대응 및 보안 팀의 포럼"
"노스 텍사스 챕터 ISSA의 목적은 무엇입니까?\n1. 전문 컴퓨터 시스템, 보안 및 법의학 하드웨어 및 소프트웨어 제공\n2. 전 세계 정보 보안 전문가 간의 대중 인식 증가 및 협업 촉진에 전념\n3. 엔드 포인트 개발 및 마케팅 엔드 포인트, 비 제한, 구성 관리 및 화이트리스트 기반 소프트웨어 보안 솔루션 개발\n4. 제조업체, 컨설턴트, 시스템 통합 자 및 바코드, RFID 및 생체 인식과 같은 기술에 관련된 사용자 대표","답변: 2, 전 세계 정보 보안 전문가 간의 대중 인식 증가 및 협업 촉진에 전념"
ITSecurityEvents 조직의 주요 초점은 무엇입니까?\n1. 정보 보안 뉴스 레터 및 블로그\n2. 캘린더 상장 IT 보안 이벤트 전 세계\n3. 자동 식별 및 데이터 캡처 (AIDC) 산업을위한 글로벌 무역 협회\n4. 월간 보안 팁 및 경고 메일 링리스트,"답변: 2, 캘린더 상장 IT 보안 이벤트 전 세계"
Sans Institute의 초점은 무엇입니까?\n1. 휴대용 장치 및 탈착식 미디어 저장에 액세스 제어 솔루션을 제공합니다.\n2. 정보 보안의 포켓 가이드 및 온라인 과정\n3. 네트워크 및 분산 시스템 보안 서비스의 연구 과학자 및 실무자 간의 정보 교환 포럼\n4. 정보 보안에 대한 교육 및 교육 제공,"답변: 4, 정보 보안에 대한 교육 및 교육 제공"
"솔루션이 제공하는 경우 어떤 유형의 보안 제품이 있습니까?\n1. 침입 탐지 및 보안 스캐너를 포함한 네트워크 보안 소프트웨어\n2. PC 사용을 모니터링 및 제한하고 허용 가능한 사용 정책을 시행하며 수업을 가르치는 소프트웨어\n3. 관련 방화벽, 암호화 및 단일 사인온 소프트웨어와 함께 토큰 또는 생체 인식 기반 인증\n4. 하드웨어 보안 키 레코드 관리 소프트웨어","답변: 3, 관련 방화벽, 암호화 및 단일 사인온 소프트웨어와 함께 토큰 또는 생체 인식 기반 인증"
"Eye4you 소프트웨어는 무엇입니까?\n1. 휴대용 장치 및 탈착식 미디어 저장에 액세스 제어 솔루션을 제공합니다.\n2. 전문 컴퓨터 시스템, 보안 및 법의학 하드웨어 및 소프트웨어 개발 및 마케팅\n3. 암호화를 사용하여 원격 제어 기술을 보호하십시오\n4. Monitoring and restricting PC usage, enforcing acceptable use policies, teaching classes, and preventing students from changing vital system files","답변: 4, Monitoring and restricting PC usage, enforcing acceptable use policies, teaching classes, and preventing students from changing vital system files"
"Faronics 소프트웨어의 주요 초점은 무엇입니까?\n1. 최종 지점 비정규, 구성 관리 및 화이트리스트 기반 소프트웨어 보안 솔루션 개발 및 시장\n2. 시장 전문 컴퓨터 시스템, 보안 및 법의학 하드웨어 및 소프트웨어\n3. 엔드 포인트, 비 범죄, 구성 관리 및 화이트리스트 기반 소프트웨어 보안 솔루션 개발 및 시장\n4. 휴대용 장치 및 탈착식 미디어 저장 용 액세스 제어 솔루션 제공","답변: 3, 엔드 포인트, 비 범죄, 구성 관리 및 화이트리스트 기반 소프트웨어 보안 솔루션 개발 및 시장"
"방화벽이란 무엇입니까?\n1. 온라인 공격자에게 컴퓨터를 보이지 않게하고 바이러스, 벌레 및 트로이 목마와 같은 악의적 인 소프트웨어를 차단하는 데 도움이되는 시스템.\n2. 인터넷에 쉽게 액세스 할 수있는 하드웨어 장치.\n3. 데이터를 저장하고 백업하는 데 사용되는 컴퓨터 유형.\n4. 대량 이메일을 보내는 데 사용되는 도구.","답변: 1, 온라인 공격자에게 컴퓨터를 보이지 않게하고 바이러스, 벌레 및 트로이 목마와 같은 악의적 인 소프트웨어를 차단하는 데 도움이되는 시스템."
"컴퓨터 시스템에서 사용자, 장치 또는 기타 엔터티의 신원을 확인하는 데 사용되는 프로세스는 무엇입니까?\n1. 암호화\n2. 인증\n3. 승인\n4. 감사","답변: 2, 인증"
풀 타임 운영 또는 특정 기간 동안 특정 임무에 대해 구체적으로 독점적으로 전용 및 제어되는 시스템은 무엇입니까?\n1. 분산 시스템\n2. 데이터베이스 관리 시스템\n3. 전용 시스템\n4. 분산 시스템,"답변: 3, 전용 시스템"
DAC는 피험자 및/또는 소속 된 그룹의 신원에 기초하여 객체에 대한 액세스를 제한하는 맥락에서 무엇을 의미합니까?\n1. 분산 액세스 제어\n2. 지정된 액세스 제어\n3. 임의의 액세스 제어\n4. 동적 액세스 제어,"답변: 3, 임의의 액세스 제어"
승인 된 작업의 성과에 필요한 가장 제한적인 권한 세트를 부여 해야하는 각 대상 유형의 컨트롤은 무엇입니까?\n1. 최소한의 권위의 원칙\n2. 알아야합니다\n3. 공유해야합니다\n4. 최소한의 특권,"답변: 4, 최소한의 특권"
"데이터가 원래 정확도 수준을 유지하고 사운드, 손상되지 않거나 완벽한 상태로 유지되도록하는 원칙은 무엇입니까?\n1. 시스템 무결성\n2. 데이터 무결성\n3. 데이터 가용성\n4. 데이터 기밀성","답변: 2, 데이터 무결성"
1977 년 미국 정부가 정의하고 승인 한 암호화 블록 암호 인 DES는 무엇을 의미합니까?\n1. 디지털 암호화 시스템\n2. 데이터 암호화 표준\n3. 디지털 암호화 방패\n4. 동적 암호화 보안,"답변: 2, 데이터 암호화 표준"
X.500 표준에 포함 된 표준을 기반으로 정보 디렉토리에 액세스하기위한 프로토콜 세트는 무엇입니까?\n1. smtp\n2. DNS\n3. https\n4. ldap,"답변: 4, ldap"
"조직에 속하는 TCP/IP 프로토콜을 기반으로 네트워크를 무엇으로 호출하고, 조직의 회원, 직원 또는 승인을받은 다른 사람들 만 액세스 할 수 있습니까?\n1. 인트라넷\n2. 엑스트라 넷\n3. 가상 개인 네트워크\n4. 인터넷","답변: 1, 인트라넷"
"정보의 수집, 처리, 저장, 전송 및 처분에 대한 전체 인프라, 조직, 인력 및 구성 요소를 언급하면서 MIS는 무엇을 의미합니까?\n1. 관리 정보 시스템\n2. 멀티미디어 통합 시스템\n3. 마이크로 프로세서 정보 시스템\n4. 모듈 식 정보 세트","답변: 1, 관리 정보 시스템"
"하드웨어 및/또는 소프트웨어 기능, 특성 및/또는 기능이 무단 공개, MIS 및 데이터의 파괴 또는 서비스 거부에 대한 MIS의 보호를 보장하는 경우 원칙을 무엇이라고 부릅니까?\n1. 보안 관리\n2. MIS 보안\n3. 위험 관리\n4. 제어 관리","답변: 2, MIS 보안"
암호화 및 암호 해독에 두 가지 키를 사용하는 인증 방법은 무엇입니까?\n1. 대칭 암호화\n2. 비대칭 암호화\n3. 단일 사인온\n4. 생체 인식,"답변: 2, 비대칭 암호화"
신원 관리에서 생체 인식의 주요 목표는 무엇입니까?\n1. 인증\n2. 식별\n3. 신호 처리\n4. 데이터 캡처,"답변: 1, 인증"
생체 인식 시스템에서 인증의 주요 작동은 무엇입니까?\n1. 식별\n2. 데이터 스토리지 서브 시스템\n3. 등록\n4. 일치하는 서브 시스템,"답변: 1, 식별"
다음 중 암호를 추측하거나 가능한 모든 문자 조합을 체계적으로 테스트하여 시스템에 대한 액세스를 얻으려는 무단 시도와 관련된 공격 방법을 의미하는 것은 무엇입니까?\n1. 스푸핑\n2. 비밀번호 크래킹\n3. 서비스 거부 (DOS) 공격\n4. 중간 공격,"답변: 2, 비밀번호 크래킹"
사이버 보안의 맥락에서 '사회 공학 공격'이라는 용어는 무엇을 의미합니까?\n1.기만 기술을 사용하여 개인이 민감한 정보를 공개하거나 특정 행동을 수행하도록하는 공격.\n2. 네트워크 서비스 나 리소스를 방해하여이를 사용할 수없는 공격의 형태.\n3. 두 당사자 간의 의사 소통을 가로 채어 무단 액세스 또는 도용 정보를 얻는 공격.\n4. 네트워크 내의 많은 수의 컴퓨터로 빠르게 퍼지는 맬웨어 유형.,"답변: 1, 기만 기술을 사용하여 개인이 민감한 정보를 공개하거나 특정 행동을 수행하도록하는 공격."
"알려진 모든 암호화 공격에 대한 저항과 SSL/TLS, SSH 및 PGP와 같은 다양한 응용 분야에서의 지속적인 사용으로 인해 어떤 암호화 알고리즘이 안전한 것으로 간주 되는가?\n1. MD5\n2. Aes\n3. des\n4. RSA","답변: 2, Aes"
네트워크 보안의 맥락에서 방화벽의 주요 목적은 무엇입니까?\n1. 개인 네트워크에 대한 무단 액세스를 감지하고 방지합니다.\n2. 데이터 전송을 암호화하여 무선 통신을 보호합니다.\n3. 바이러스 및 맬웨어로부터 컴퓨터 시스템을 보호합니다.\n4. 원치 않는 전자 메일 메시지가받은 편지함에 도달하는 것을 필터링하고 차단하려면.,"답변: 1, 개인 네트워크에 대한 무단 액세스를 감지하고 방지합니다."
다음 중 사이버 보안의 맥락에서 방어 개념을 깊이 설명하는 것은 무엇입니까?\n1. 강력한 보안 조치로 시스템의 단일 계층을 보호하는 데 중점을 둔 전략.\n2. 체계적인 분석을 통해 잠재적 보안 취약점을 식별하는 방법.\n3. 다양한 위협으로부터 보호하기 위해 여러 개의 중첩 보안 조치를 구현하는 보안에 대한 계층화 된 접근.\n4. 데이터를 보호하기 위해 암호화 알고리즘을 사용하는 기술.,"답변: 3, 다양한 위협으로부터 보호하기 위해 여러 개의 중첩 보안 조치를 구현하는 보안에 대한 계층화 된 접근."
암호화의 맥락에서 디지털 서명의 목적은 무엇입니까?\n1. 메시지 나 파일의 내용을 가리려면 무단 사용자가 읽을 수 없습니다.\n2. 인터넷을 통해 보안 전송을위한 데이터를 암호화합니다.\n3. 메시지 또는 디지털 문서의 진위와 무결성을 확인합니다.\n4. 무단 액세스 및 사이버 위협으로부터 네트워크를 보호합니다.,"답변: 3, 메시지 또는 디지털 문서의 진위와 무결성을 확인합니다."
컴퓨터 네트워크에서 휴식과 운송에서 암호화가 데이터를 보호하는 데 어떤 역할을합니까?\n1. 모든 네트워크 통신에 디지털로 서명하여 데이터의 무결성과 진정성을 보장합니다.\n2. 적절한 암호 해독 키없이 읽을 수없는 형식으로 변환하여 데이터를 무단 액세스로부터 보호합니다.\n3. 네트워크 활동을 모니터링하고 로그하여 잠재적 인 보안 위반을 감지하고 완화합니다.\n4. 원치 않는 웹 트래픽이 네트워크의 서버 및 워크 스테이션에 도달하는 것을 필터링하고 차단합니다.,"답변: 2, 적절한 암호 해독 키없이 읽을 수없는 형식으로 변환하여 데이터를 무단 액세스로부터 보호합니다."
네트워크 보안 인프라에서 침입 탐지 시스템 (IDS)의 주요 목적은 무엇입니까?\n1. 무단 액세스 또는 악의적 인 활동의 징후에 대한 네트워크 트래픽을 모니터링하고 분석합니다.\n2. 개인 정보 및 기밀성을 보장하기 위해 민감한 데이터 및 커뮤니케이션을 암호화합니다.\n3. 여러 서버 또는 네트워크 장치에 들어오는 네트워크 트래픽을 배포하여 서비스 거부 공격을 방지합니다.\n4. 일련의 규칙에 따라 들어오는 트래픽을 필터링하여 네트워크에 대한 무단 액세스를 차단합니다.,"답변: 1, 무단 액세스 또는 악의적 인 활동의 징후에 대한 네트워크 트래픽을 모니터링하고 분석합니다."
